ID,REGION,PEOPL,HHINC,AVG_EDU_LVL,AVG_AGE,CHLDRN_LT_20,OTHR_INCM_SRC,RSDNC,NUM_YEARS_US,NUM_IN_ARMY,TOTAL_NUM_JOBS_HHLD,OWNS_HOUSE
5941,2,1,"$33,295",3,56,0,0,0,56,1,1,0
5942,2,4,"$80,000",5,35,2,0,0,35,0,2,1
5943,2,3,"$22,000",4,53,0,0,0,53,1,3,1
5945,2,2,"$18,000",3,67,0,0,0,67,1,2,1
5946,2,2,"$84,069",6,43,0,0,0,43,0,2,1
5948,2,1,"$42,000",6,34,0,0,0,34,1,1,0
5950,2,2,"$2,500",3,70,0,0,0,70,1,2,1
5952,2,3,"$34,647",5,50,1,0,0,50,1,2,0
5953,2,2,"$30,000",7,69,0,0,0,69,1,2,1
5954,2,1,"$9,132",6,88,0,0,0,88,0,0,0
5955,2,2,"$45,000",4,63,0,0,0,63,0,1,1
5960,2,1,"$50,000",9,72,0,0,0,72,1,1,1
5970,2,2,"$65,000",3,49,0,0,1,42,1,2,1
5974,2,2,"$82,500",5,54,0,0,1,54,0,2,1
5975,2,3,"$26,585",3,32,1,1,0,32,1,2,1
5978,2,1,"$50,000",9,60,0,0,0,60,0,0,1
5986,2,1,"$8,232",6,69,0,0,0,69,0,1,1
5991,2,1,"$55,000",6,50,0,0,0,50,0,1,1
5992,2,4,"$88,000",6,34,2,0,0,27,0,3,1
5998,2,1,"$17,628",1,75,0,0,0,75,0,0,1
5999,2,2,"$27,920",3,45,0,0,0,45,0,1,0
6002,2,2,"$57,000",8,52,0,0,0,52,0,2,1
6010,2,2,"$15,500",5,49,0,0,0,49,0,0,0
6013,2,2,"$105,000",9,59,0,0,0,57,1,2,1
6015,2,2,"$28,800",5,46,1,0,0,46,0,1,1
6018,2,3,"$125,000",5,52,1,0,0,52,0,2,1
6019,2,1,"$27,070",3,67,0,1,1,67,0,1,1
6022,2,5,"$72,800",3,32,3,0,1,32,0,3,1
6033,2,3,"$40,000",5,33,0,0,0,33,1,3,0
6035,2,3,"$35,500",4,29,1,0,0,29,0,1,0
6037,2,2,"$14,376",4,28,1,0,0,28,0,0,0
6042,2,1,"$11,000",3,77,0,0,0,77,0,1,1
6046,2,1,"$21,015",3,72,0,0,0,72,0,1,1
6047,2,3,"$69,050",6,64,0,0,0,64,0,3,1
6048,2,3,"$80,000",5,41,1,0,0,41,1,2,1
6051,2,4,"$45,000",6,36,2,0,0,36,0,2,0
6055,2,4,"$24,483",3,35,2,0,0,35,0,3,0
6056,2,2,"$55,000",4,43,0,0,0,41,0,2,1
6060,2,2,"$36,000",1,24,0,0,0,11,0,1,0
6062,2,4,"$140,000",9,41,2,2,0,41,0,3,1
6064,2,2,"$20,472",6,43,0,0,0,43,1,1,0
6066,2,4,"$36,800",4,30,2,0,0,30,0,2,1
6070,2,2,"$75,000",3,55,0,2,0,55,0,4,1
6072,2,4,"$60,800",4,36,2,1,0,36,0,3,1
6080,2,4,"$73,750",5,50,0,0,0,50,0,5,1
6085,2,2,"$34,839",3,54,0,0,0,48,0,2,1
6089,2,2,"$6,000",2,84,0,0,0,84,0,2,1
6094,2,2,"$8,400",2,77,0,0,0,77,1,2,1
6095,2,2,"$65,000",8,68,0,0,0,68,1,1,1
6096,2,2,"$44,518",7,90,0,0,0,90,0,2,1
6101,2,3,"$89,000",9,48,1,0,0,48,0,2,1
6102,2,4,"$126,700",4,32,2,1,0,32,1,6,0
6104,2,2,"$25,000",8,31,0,0,0,31,0,2,0
6106,2,1,"$30,380",6,78,0,0,0,78,0,1,1
6117,2,2,"$24,631",3,70,0,0,0,70,0,0,1
6121,2,2,"$22,700",5,57,0,0,0,57,1,1,1
6122,2,6,"$34,200",4,24,2,0,1,24,0,3,0
6123,2,4,"$5,957",3,70,1,0,0,70,0,3,1
6124,2,3,"$48,613",7,49,1,0,0,49,1,1,1
6126,2,2,"$41,163",3,66,0,0,0,66,1,0,1
6130,2,1,"$13,000",1,78,0,0,1,78,0,1,1
6134,2,2,"$57,000",6,56,0,0,1,56,1,1,1
6136,2,2,"$9,050",2,28,1,0,0,28,0,0,0
6138,2,5,"$40,000",6,30,3,0,0,30,0,2,1
6139,2,4,"$65,000",4,31,2,0,0,31,1,2,1
6140,2,1,"$5,304",6,67,0,0,0,67,0,1,1
6141,2,4,"$30,673",3,30,1,0,0,30,0,2,0
6151,2,1,"$40,000",7,42,0,0,0,42,1,1,1
6152,2,2,"$51,888",7,54,0,0,1,54,0,2,1
6153,2,5,"$38,000",6,44,0,0,0,44,1,1,1
6155,2,5,"$92,000",3,33,2,0,0,33,0,3,1
6159,2,4,"$35,000",7,44,0,0,0,44,1,2,1
6162,2,1,"$56,000",6,38,0,0,0,38,1,2,1
6169,7,5,"$80,000",4,25,3,0,1,25,0,4,1
6170,2,1,"$34,000",6,24,0,0,1,11,0,1,0
6172,2,1,"$20,000",2,28,0,0,0,28,0,1,0
6177,2,4,"$65,070",3,31,2,0,1,31,0,3,1
6179,2,6,"$57,000",5,39,4,1,0,39,0,2,0
6185,2,4,"$70,000",7,36,2,0,0,36,0,2,1
6187,2,3,"$50,000",6,54,1,0,0,55,1,4,1
6188,2,4,"$20,000",2,71,2,0,0,71,0,0,1
6191,2,5,"$51,560",5,31,3,0,0,31,0,2,1
6193,2,1,"$80,000",7,44,0,0,0,44,0,1,1
6195,2,2,"$57,430",5,41,0,0,1,41,1,1,1
6199,2,5,"$70,800",5,35,3,0,1,35,0,3,1
6200,2,1,"$12,597",6,85,0,0,0,85,0,1,0
6201,2,4,"$50,000",5,43,1,1,0,42,0,4,1
6202,2,1,"$44,275",9,60,0,0,0,60,0,1,1
6205,2,4,"$119,983",5,34,1,1,0,34,0,5,1
6206,2,2,"$30,000",5,34,1,0,0,34,0,1,1
6207,2,1,"$45,000",3,46,0,0,0,46,0,1,1
6208,2,2,"$47,600",6,44,0,0,0,44,0,2,0
6214,2,2,"$48,024",6,73,0,0,0,73,0,3,1
6215,2,2,"$50,000",6,67,0,1,0,67,1,2,1
6216,2,2,"$21,000",7,29,1,0,0,29,0,1,0
6220,2,6,"$22,000",3,32,4,0,0,32,1,1,0
6221,2,3,"$36,780",4,44,1,0,0,44,0,1,1
6226,2,1,"$21,870",3,69,0,0,0,69,0,1,1
6229,2,2,"$59,403",3,47,0,1,0,47,1,2,1
6235,2,2,"$81,077",8,54,0,0,1,54,1,2,1
6236,2,4,"$39,200",3,44,1,0,0,44,0,3,1
6246,2,2,"$62,963",5,50,0,0,0,50,1,2,1
6247,2,1,"$9,600",3,92,0,0,0,92,0,0,1
6251,2,3,"$68,000",3,44,1,0,0,44,0,2,1
6253,2,7,"$29,126",6,36,5,0,0,36,0,2,1
6254,2,1,"$8,676",2,72,0,0,0,72,1,0,0
6256,2,2,"$37,284",3,67,0,0,0,67,1,2,1
6261,2,2,"$15,000",5,39,0,0,0,39,0,2,0
6262,2,2,"$48,856",7,67,0,0,0,67,1,2,1
6263,2,2,"$35,580",3,68,0,0,0,68,1,2,1
6264,2,2,"$55,000",8,28,0,0,0,28,0,2,0
6266,2,1,"$47,868",3,61,0,0,0,61,0,1,1
6267,2,4,"$60,000",3,33,2,0,0,33,0,2,0
6269,2,3,"$28,000",2,35,1,0,0,33,0,2,1
6272,2,1,"$41,950",8,65,0,0,0,65,0,1,1
6284,2,2,"$57,400",8,79,0,0,0,79,1,1,1
6287,2,2,"$140,000",8,70,0,0,0,70,1,1,1
6296,2,4,"$87,000",5,35,1,0,0,35,0,4,0
6298,2,2,"$45,087",6,46,0,0,0,46,0,2,1
6302,2,2,"$28,340",5,77,0,0,0,77,1,2,1
6309,2,2,"$50,800",5,51,0,0,0,29,0,0,1
6314,4,2,"$120,000",7,52,0,0,1,52,1,2,1
6327,2,1,"$39,000",8,39,0,0,0,39,0,1,1
6328,2,2,"$76,000",6,30,0,0,0,30,0,2,1
6329,2,2,"$13,000",6,42,1,0,0,42,1,0,0
6538,2,2,"$23,000",2,36,1,0,0,36,0,0,0
6542,2,3,"$63,800",5,43,0,0,0,43,1,3,1
6547,2,4,"$75,000",3,48,1,0,0,48,0,3,1
6550,2,2,"$44,775",3,58,0,0,0,53,0,1,1
6552,2,1,"$10,000",2,47,0,0,D,47,0,0,S
6555,2,2,"$27,630",3,56,0,0,0,56,1,2,1
6557,2,5,"$37,300",3,33,2,0,1,33,0,1,0
6560,2,1,"$19,084",8,42,0,0,0,42,0,2,0
6565,2,2,"$28,000",6,49,1,0,0,49,0,1,1
6566,2,3,"$58,000",4,26,1,0,0,26,0,2,0
6568,2,4,"$105,000",6,37,2,0,0,37,0,2,1
6569,2,1,"$78,200",3,54,0,0,0,54,1,1,1
6571,2,5,"$70,000",6,37,3,0,0,37,0,2,1
6578,2,2,"$16,800",5,72,0,0,0,72,0,1,1
6580,2,2,"$48,241",7,66,0,0,0,66,1,2,1
6586,2,2,"$27,115",5,65,0,0,0,65,1,1,0
6587,2,3,"$28,870",4,29,1,0,0,29,0,0,0
6605,2,1,"$35,993",8,32,0,0,0,32,0,1,0
6606,2,3,"$55,000",6,45,1,0,0,45,0,2,1
6607,2,1,"$9,000",6,50,0,0,0,50,0,1,0
6609,2,5,"$43,200",4,29,3,0,0,32,0,4,1
6615,2,2,"$6,216",5,49,0,0,0,49,0,3,0
6617,2,2,"$159,000",9,46,0,0,0,46,0,2,1
6622,2,9,"$74,000",4,37,6,0,0,37,1,2,1
6627,2,2,"$82,400",9,57,0,0,0,57,1,2,1
6628,2,2,"$95,000",8,63,0,1,0,63,0,2,1
6630,2,1,"$15,755",3,64,0,0,0,64,0,1,1
6632,2,2,"$33,800",7,51,0,0,0,51,1,2,1
6636,2,2,"$9,792",4,55,0,0,1,55,0,0,1
6642,2,3,"$28,852",6,33,2,0,0,33,0,2,0
6645,2,1,"$21,192",3,80,0,0,0,80,0,1,1
6647,2,4,"$37,985",8,42,2,0,0,42,0,2,0
6650,2,4,"$45,286",8,41,2,0,0,41,0,3,0
6655,2,4,"$56,000",4,36,2,0,1,36,1,3,1
6657,2,4,"$121,489",8,49,2,0,0,49,0,2,1
6659,2,3,"$55,040",5,39,1,0,0,39,0,3,0
6661,2,4,"$30,000",6,39,2,0,0,39,0,2,1
6663,2,3,"$23,077",5,30,1,2,0,30,0,4,0
6683,3,1,"$19,705",6,45,0,0,0,45,0,1,0
6693,3,1,"$15,000",3,37,0,0,0,37,1,1,0
6697,3,1,"$149,188",9,50,0,1,0,50,0,1,1
6701,3,4,"$111,400",8,41,2,0,0,41,0,2,1
6703,3,2,"$49,610",8,70,0,0,1,70,1,1,1
6708,3,1,"$75,000",6,56,0,0,0,56,0,1,1
6712,3,2,"$126,000",8,37,0,0,0,37,0,2,1
6719,3,5,"$13,000",8,33,0,0,0,33,0,3,0
6720,3,1,"$67,671",8,40,0,1,0,40,0,1,1
6722,3,3,"$52,000",3,26,1,0,0,26,0,1,0
6723,3,1,"$36,000",3,70,0,0,0,70,1,1,1
6724,3,3,"$1,300",3,18,3,0,0,21,0,1,0
6742,3,2,"$12,400",6,33,1,0,0,33,0,1,0
6749,3,2,"$115,700",8,30,0,0,0,30,0,2,1
6751,3,2,"$150,500",9,44,0,0,0,44,0,2,1
6758,3,1,"$30,600",8,36,0,0,0,36,0,1,0
6760,3,2,"$11,000",8,45,0,1,0,45,0,3,0
6763,3,2,"$130,000",7,51,0,0,0,39,0,2,1
6768,3,2,"$55,000",6,70,0,0,0,70,1,2,1
6770,3,4,"$100,000",3,34,2,0,0,34,1,2,1
6774,3,2,"$70,000",6,68,0,0,0,68,1,2,1
6776,3,2,"$21,000",7,31,0,0,0,31,0,1,1
6781,3,2,"$35,000",3,20,2,0,0,20,0,3,0
6782,3,2,"$85,000",8,37,0,0,0,37,1,2,1
6793,3,2,"$52,000",9,49,0,1,0,49,0,4,1
6796,3,3,"$87,386",4,37,1,0,1,37,0,7,1
6800,3,3,"$72,689",3,30,1,0,1,30,1,3,1
6804,3,1,"$34,000",6,52,0,0,0,52,0,2,1
6808,3,2,"$50,000",6,71,0,0,0,71,1,1,1
6816,3,3,"$143,865",4,39,1,3,0,39,0,4,1
6826,3,3,"$54,476",5,40,1,0,0,40,0,2,1
6829,3,6,"$120,000",5,31,3,0,0,31,0,5,1
6837,3,3,"$118,000",6,40,1,2,0,40,0,5,1
6840,3,4,"$70,309",8,32,2,0,0,32,1,2,1
6843,3,1,"$8,000",11,56,0,0,0,21,0,0,1
6846,3,8,"$23,983",1,29,6,0,0,8,0,2,0
6848,3,1,"$65,125",3,45,0,0,0,45,0,1,1
6849,3,4,"$70,000",6,44,2,0,0,44,0,2,1
6857,3,2,"$120,000",4,51,0,1,0,51,1,1,1
6858,3,3,"$163,000",9,40,1,0,0,40,0,2,1
6862,3,1,"$32,000",8,57,0,1,0,36,0,2,1
6863,3,3,"$186,400",6,36,1,1,0,36,0,4,1
6868,3,5,"$76,917",8,34,3,0,0,35,0,2,1
6877,3,1,"$10,500",7,40,0,0,0,40,0,1,0
6900,3,1,"$9,630",8,69,0,0,0,69,0,1,1
6901,3,2,"$80,000",6,42,0,0,0,42,0,2,1
6903,3,4,"$200,000",10,48,2,1,0,48,1,3,1
6905,3,2,"$36,000",3,22,1,0,0,22,0,3,0
6917,3,2,"$82,324",9,58,0,0,1,58,0,2,1
6925,3,2,"$63,200",7,37,0,0,0,37,1,1,1
6929,3,2,"$30,825",9,24,0,0,0,15,0,2,0
6934,3,2,"$88,000",6,72,0,0,1,72,0,2,1
6936,3,4,"$100,000",6,37,2,0,0,37,0,2,1
6938,3,4,"$50,000",9,44,0,0,0,44,0,4,1
6943,3,2,"$48,000",6,28,0,0,0,28,0,2,1
6944,3,2,"$53,603",3,62,0,0,1,62,1,2,1
6948,3,2,"$46,353",8,27,0,1,1,27,1,1,0
6950,3,1,"$65,000",8,52,0,0,1,52,0,1,0
6952,3,2,"$150,000",5,55,0,0,0,55,1,2,1
6964,3,4,"$117,400",9,36,2,0,0,36,0,2,1
6968,3,1,"$48,450",6,36,0,0,0,36,0,1,1
6974,3,3,"$120,000",8,34,1,1,0,34,0,4,1
6976,3,4,"$105,000",8,37,2,0,0,37,0,2,1
6978,3,1,"$17,798",3,84,0,0,0,84,0,0,1
6981,3,3,"$157,400",3,42,0,0,1,42,0,2,1
6983,3,2,"$11,200",9,60,0,0,1,60,1,2,1
6986,3,3,"$86,000",6,49,1,0,0,49,0,2,1
6988,3,2,"$37,666",6,43,0,0,0,43,0,3,1
6996,3,5,"$18,090",2,27,3,0,0,27,0,2,0
7009,3,2,"$82,202",7,58,0,1,0,58,1,2,1
7010,3,2,"$85,100",7,45,0,0,0,45,1,2,1
7012,3,4,"$181,000",8,37,2,0,0,37,0,2,1
7013,3,5,"$175,000",8,36,3,0,0,36,0,2,1
7020,3,2,"$31,700",3,70,0,0,0,70,0,1,1
7025,3,2,"$35,000",5,72,0,0,0,72,1,2,1
7028,3,2,"$47,860",7,69,0,0,0,69,1,2,1
7034,3,4,"$36,000",6,30,2,0,0,30,0,2,0
7035,3,3,"$305,000",7,35,1,1,0,35,0,3,1
7044,3,2,"$300,000",7,38,0,2,0,38,0,2,1
7045,3,2,"$2,904",3,19,2,0,0,12,0,1,0
7053,3,3,"$154,206",7,33,1,0,0,33,0,2,1
7054,3,2,"$85,002",7,56,0,1,1,56,0,2,1
7057,3,4,"$190,000",9,42,2,1,0,42,0,4,1
7063,3,2,"$57,620",6,61,0,0,0,61,0,2,1
7069,3,1,"$36,000",9,52,0,0,0,52,0,0,1
7074,3,2,"$23,200",6,75,0,0,0,75,1,2,0
7076,3,2,"$38,000",8,41,0,0,0,41,0,3,1
7081,3,1,"$24,108",6,76,0,0,0,76,0,1,1
7085,3,3,"$20,000",5,29,0,0,0,9,0,5,0
7088,3,4,"$130,222",9,52,2,0,0,52,1,2,1
7091,3,1,"$40,500",6,43,0,0,0,43,0,1,0
7096,3,1,"$7,100",7,24,0,0,0,24,0,0,0
7101,3,1,"$38,977",3,45,0,0,0,45,0,1,1
7113,3,2,"$94,322",8,55,0,0,0,55,0,2,1
7114,3,1,"$17,652",5,79,0,0,0,79,0,1,1
7116,3,3,"$44,000",5,30,1,0,0,30,0,1,0
7119,3,1,"$35,000",9,81,0,0,0,81,0,1,0
7123,3,1,"$10,032",3,90,0,0,0,90,0,0,0
7125,3,2,"$40,411",7,24,0,0,0,24,0,2,0
7130,3,2,"$68,604",7,28,0,0,1,28,0,3,1
7158,3,3,"$4,852",5,20,2,0,0,20,0,3,0
7162,3,4,"$80,200",8,46,2,1,0,46,1,4,1
7165,3,1,"$113,966",8,56,0,0,0,56,0,1,1
7166,3,2,"$57,000",10,32,0,0,0,12,0,2,0
7168,3,3,"$60,000",7,29,1,0,0,29,0,2,0
7176,3,4,"$134,200",6,33,2,0,0,33,1,4,1
7185,3,1,"$33,103",6,64,0,0,0,64,0,0,0
7192,3,3,"$48,000",7,28,1,0,0,28,0,2,0
7193,3,1,"$90,000",9,42,0,0,0,42,1,0,1
7194,3,1,"$20,868",6,66,0,0,0,66,0,0,1
7195,3,3,"$180,000",8,52,1,0,0,52,0,1,1
7208,3,1,"$65,000",8,70,0,0,0,66,0,0,1
7218,3,5,"$111,850",5,35,3,1,0,35,0,2,1
7225,3,2,"$75,000",5,27,0,0,0,27,0,1,0
7233,3,4,"$86,480",4,42,2,0,0,42,0,3,1
7242,3,3,"$150,000",9,51,1,0,0,51,0,2,1
7253,3,5,"$15,000",3,24,4,0,0,24,0,3,1
7262,3,3,"$125,000",7,42,1,1,0,42,0,2,1
7264,3,3,"$86,000",6,52,0,0,0,52,1,3,1
7265,3,3,"$32,000",8,43,2,0,0,43,0,1,0
7267,3,2,"$55,000",9,48,0,0,0,38,0,2,1
7268,3,2,"$107,568",7,68,0,1,1,68,1,3,1
7269,3,4,"$93,000",4,35,2,0,0,35,1,3,1
7271,3,4,"$30,000",5,28,2,0,0,28,0,3,0
7281,3,1,"$50,000",6,55,0,0,0,55,1,1,1
7285,3,2,"$105,400",7,48,0,0,0,48,0,1,1
7289,3,1,"$15,000",8,22,0,1,0,22,0,3,0
7299,3,1,"$41,000",9,52,0,0,0,52,0,1,1
7300,3,2,"$95,000",9,32,0,0,0,32,0,2,1
7301,3,3,"$5,640",7,50,0,0,0,50,0,2,1
7304,3,4,"$39,408",6,37,3,0,0,37,0,1,0
7306,3,1,"$46,009",8,29,0,0,0,29,0,1,0
7307,3,8,"$250,000",4,32,2,2,0,32,1,7,1
7312,3,3,"$160,000",7,40,1,0,0,40,1,1,1
7314,3,4,"$83,000",8,34,2,0,0,34,0,2,1
7315,3,4,"$450,000",9,42,2,0,0,42,0,2,1
7316,3,3,"$71,714",8,25,0,0,0,25,0,4,0
7320,3,3,"$121,200",9,46,1,0,0,46,0,2,1
7326,3,1,"$55,000",8,49,0,0,0,49,0,1,0
7331,3,2,"$36,000",10,73,0,0,0,37,0,0,1
7342,3,2,"$45,000",5,32,0,1,0,32,0,3,1
7344,3,1,"$10,284",3,77,0,0,0,73,1,1,1
7345,3,2,"$20,000",3,26,0,0,0,26,0,2,0
7346,3,2,"$94,000",8,33,0,0,0,33,0,2,0
7349,3,4,"$50,000",6,31,2,0,0,31,0,3,1
7351,3,3,"$79,000",6,42,1,0,0,38,1,5,1
7354,3,5,"$51,000",4,30,4,1,0,30,0,5,0
7357,3,2,"$97,000",7,29,0,0,0,29,0,2,1
7358,3,2,"$66,000",11,31,0,0,0,20,0,2,1
7361,3,2,"$85,000",5,45,0,0,0,45,1,2,1
7371,3,2,"$92,000",6,57,0,0,0,57,0,1,1
7372,3,2,"$56,000",9,57,0,0,0,48,0,2,1
7374,3,4,"$100,000",9,37,2,0,0,37,2,2,1
7380,3,2,"$91,600",7,68,0,0,0,68,1,3,1
7382,3,1,"$117,193",6,45,0,0,1,45,0,1,1
7388,3,4,"$105,000",9,40,2,0,0,27,1,1,1
7389,3,2,"$63,500",6,25,1,0,0,25,0,2,0
7392,3,3,"$42,400",4,23,2,0,0,23,0,1,0
7395,3,7,"$29,500",3,31,5,0,0,18,0,2,0
7403,3,8,"$77,761",3,45,0,0,0,52,1,2,1
7404,3,1,"$35,000",6,75,0,0,0,51,0,1,1
7405,3,1,"$12,208",3,92,0,0,0,92,0,1,0
7406,3,1,"$45,500",7,25,0,0,0,25,1,1,1
7409,3,2,"$12,000",6,59,0,0,1,59,1,2,1
7412,3,4,"$73,224",4,37,2,0,0,37,1,2,1
7427,3,1,"$48,091",8,31,0,0,0,31,0,1,1
7430,3,2,"$77,000",8,32,0,0,0,29,0,2,0
7431,3,2,"$153,000",7,43,0,0,0,43,1,2,1
7438,3,2,"$120,000",8,61,0,0,0,46,0,2,1
7443,3,2,"$115,000",9,35,0,0,0,35,0,2,1
7448,3,2,"$70,000",8,77,0,0,1,77,1,2,1
7450,3,2,"$42,500",8,39,0,0,0,39,0,2,0
7454,3,3,"$101,500",8,31,1,0,0,31,0,2,1
7458,3,2,"$200,000",5,54,0,2,0,54,1,2,0
7459,3,4,"$99,509",8,42,2,0,0,42,0,3,1
7463,3,4,"$49,960",4,38,2,0,0,38,0,1,0
7470,3,1,"$37,666",3,55,0,0,0,55,0,0,1
7479,3,2,"$49,304",6,71,0,0,0,71,1,2,1
7486,3,3,"$65,000",8,38,1,0,0,38,0,2,0
7490,3,1,"$27,935",6,78,0,0,1,78,0,1,1
7491,3,2,"$60,000",9,46,0,0,1,46,0,1,1
7493,3,1,"$21,187",8,25,0,0,0,25,0,2,0
7494,3,2,"$100,200",9,32,0,0,1,32,1,2,1
7503,3,4,"$69,135",7,53,2,0,0,53,0,1,1
7512,3,2,"$65,000",10,62,0,2,0,62,0,4,1
7514,3,3,"$85,997",9,51,1,0,1,37,0,2,1
7516,3,4,"$96,600",6,42,2,0,0,42,0,2,1
7522,3,2,"$77,368",3,42,0,0,0,30,0,2,1
7523,3,2,"$66,440",4,60,0,0,0,60,1,2,1
7527,3,1,"$48,387",8,35,0,0,0,35,0,2,0
7528,3,3,"$19,000",8,31,1,0,0,31,0,2,0
7538,3,4,"$100,000",9,42,2,0,0,42,0,2,1
7539,3,1,"$21,000",11,35,0,0,0,35,0,1,0
7542,3,4,"$40,000",8,29,2,0,1,29,0,3,1
7547,3,1,"$34,667",8,38,0,0,0,9,0,1,0
7548,3,1,"$59,403",8,38,0,0,0,38,0,1,0
7559,3,3,"$54,255",7,36,1,0,0,36,0,1,1
7562,3,1,"$36,000",8,42,0,0,0,42,1,1,0
7563,3,3,"$17,441",5,55,1,0,0,10,0,2,0
7566,3,1,"$65,055",9,42,0,1,0,42,0,1,1
7575,3,3,"$120,000",8,25,0,0,0,25,0,3,0
7582,3,2,"$90,000",6,43,0,0,0,42,1,2,1
7584,3,2,"$36,920",3,50,0,0,0,50,0,1,1
7587,3,3,"$60,000",7,42,0,0,0,42,0,7,1
7593,3,2,"$85,521",9,76,0,1,0,76,2,4,1
7601,3,5,"$60,000",6,35,3,2,0,35,0,5,1
7605,3,5,"$67,000",3,28,3,0,0,28,1,1,0
7606,3,2,"$101,000",7,45,0,0,0,41,0,2,1
7607,3,2,"$72,000",5,34,1,0,0,23,0,2,0
7616,3,3,"$81,344",4,35,1,0,0,35,0,2,1
7624,3,2,"$18,000",7,65,0,0,1,65,1,2,0
7625,3,1,"$25,000",9,72,0,0,0,72,0,0,1
7629,3,3,"$85,000",8,42,1,0,0,42,0,2,1
7633,3,5,"$40,800",7,29,4,0,0,29,0,2,0
7637,3,1,"$105,000",8,70,0,0,0,70,0,1,1
7642,3,1,"$50,000",8,48,0,0,0,48,0,1,1
7649,3,5,"$78,800",7,36,3,0,0,36,0,4,1
7663,3,3,"$40,000",6,21,1,0,0,12,0,0,1
7676,3,4,"$205,000",9,43,2,2,0,43,0,2,1
7679,3,2,"$40,000",8,27,0,0,0,27,0,2,0
7691,3,2,"$528,000",9,36,0,1,0,36,0,3,1
7696,3,1,"$28,330",7,33,0,0,0,33,0,0,0
7697,3,1,"$83,500",8,46,0,0,0,46,0,1,1
7701,3,1,"$59,000",9,31,0,0,0,31,0,1,0
7702,3,3,"$6,096",4,28,2,0,0,28,0,1,0
7704,3,3,"$74,156",6,41,1,0,0,41,0,2,1
7718,3,3,"$33,692",4,23,0,0,0,23,0,3,0
7725,3,1,"$8,858",7,54,0,0,0,54,1,0,0
7729,3,1,"$15,400",8,26,0,0,0,26,0,1,0
7741,3,5,"$12,000",10,36,3,0,0,21,0,2,0
7747,3,2,"$120,000",9,26,0,0,0,26,0,2,1
7753,3,2,"$56,000",6,63,0,0,0,49,1,2,1
7765,3,1,"$21,000",8,31,0,0,0,31,0,1,0
7768,3,6,"$149,300",5,32,4,0,0,32,2,3,1
7773,3,3,"$34,000",3,36,2,0,0,36,0,2,1
7776,3,4,"$101,000",8,45,2,0,0,45,1,2,1
7778,3,1,"$73,994",3,62,0,0,0,62,0,1,1
7779,3,6,"$34,349",3,35,2,0,0,35,0,4,1
7782,3,2,"$86,000",5,61,0,0,0,61,1,2,1
7783,3,1,"$55,000",8,43,0,0,0,43,0,1,1
7786,3,1,"$43,000",3,54,0,0,0,54,0,1,1
7788,3,2,"$67,728",5,57,0,1,1,57,0,1,1
7790,3,2,"$35,800",8,26,0,0,0,26,0,2,0
7796,3,1,"$40,000",8,39,0,0,0,39,0,1,0
7800,3,2,"$51,807",3,40,0,0,0,40,0,2,1
7804,3,7,"$70,963",4,28,3,0,0,28,0,5,0
7807,3,3,"$125,000",10,46,1,0,0,46,0,3,1
7821,3,4,"$105,000",6,37,2,0,0,37,0,3,1
7822,3,2,"$186,000",10,53,0,0,0,53,1,2,1
7827,3,5,"$146,500",8,40,3,1,0,40,0,5,1
7841,3,1,"$105,000",9,47,0,0,0,47,0,1,0
7842,3,2,"$73,000",3,65,0,1,0,37,0,4,1
7845,3,4,"$151,000",7,38,2,0,0,36,0,2,1
7846,3,1,"$60,000",9,26,0,0,0,6,0,1,0
7847,3,1,"$23,000",8,66,0,0,0,66,1,1,1
7861,3,5,"$225,000",7,50,1,0,0,50,2,4,1
7865,3,2,"$91,304",9,36,0,0,0,30,0,3,0
7869,3,1,"$80,000",6,22,0,0,0,22,0,1,0
7875,3,1,"$19,479",1,65,0,0,0,65,0,1,0
7877,3,5,"$86,184",6,34,3,1,0,7,0,3,1
7878,3,3,"$69,813",6,43,1,0,0,43,0,2,1
7881,3,2,"$71,538",3,66,0,0,1,66,1,2,1
7887,3,2,"$18,000",5,24,0,0,0,24,0,1,0
7889,3,3,"$35,000",4,52,0,0,0,52,0,1,0
7890,3,2,"$20,958",4,65,0,0,1,65,1,1,1
7891,3,1,"$14,000",9,76,0,0,0,76,0,0,0
7893,3,2,"$110,000",9,61,0,0,0,41,1,1,1
7897,3,3,"$100,000",8,58,0,0,0,58,0,3,1
7899,3,1,"$15,000",6,85,0,0,0,85,1,1,0
7900,3,4,"$69,294",5,31,2,0,0,31,0,2,1
7901,3,1,"$33,082",8,77,0,0,0,77,0,1,1
7903,3,2,"$76,308",5,40,0,0,0,40,0,1,1
7906,3,6,"$7,500",4,27,2,0,1,8,0,3,0
7920,3,2,"$42,000",8,23,0,0,0,23,0,2,0
7929,3,3,"$100,000",7,25,0,1,0,25,0,4,0
7931,3,2,"$50,000",8,30,0,0,0,30,0,2,0
7932,3,2,"$58,200",5,53,0,0,1,53,0,0,1
7936,3,4,"$86,400",8,39,0,0,0,13,0,4,1
7938,3,2,"$19,000",4,28,1,0,0,16,0,2,0
7939,3,2,"$50,752",4,53,0,2,0,53,0,4,1
7946,3,2,"$50,000",6,40,0,1,0,40,1,4,0
7947,3,2,"$60,000",6,39,0,0,0,39,0,2,0
7948,3,6,"$70,494",5,29,3,0,0,23,0,3,1
7956,3,2,"$57,000",8,24,0,0,0,24,0,2,0
